Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Passed,Sesotho,English,Maths
S12914,24.2,96.0,66.6,No,,No,80.81296864005229,71.85525339974765,67.13423246043125
S12915,8.6,95.4,84.6,No,Master,Yes,83.20707638121642,89.69939919481487,91.1211513206804
S12916,11.8,114.2,65.44010682523813,Yes,Bachelor,No,67.20530306731314,75.24267000369771,68.23250454902875
S12917,9.962744375740034,94.9,59.1,Yes,Bachelor,Yes,59.58708671532156,64.08089333265553,57.141499233033436
S12918,8.7,50.4,70.6,No,Master,No,69.30156568279465,64.45773094049835,72.46890639314444
S12919,5.8,85.8,65.1,No,High School,No,60.93964766133601,67.7916140426525,65.14741944033437
S12920,4.6,107.5,42.1,No,Bachelor,Yes,36.67516006259761,50.21579081702405,34.480780027594136
S12921,4.3,44.6,74.2,Yes,Associate,No,68.52201367237238,66.60887462183268,77.26047684682784
S12922,12.0,74.7,64.3,Yes,Associate,No,66.32620012774572,64.22314910046634,64.07094839142717
S12923,7.4,53.6,33.1,Yes,Master,No,30.501627608981824,27.760743143166465,22.45595252158276
S12924,-2.9,77.6,43.4,,Bachelor,Yes,30.508535749297348,44.0423494271263,36.19665370138361
S12925,12.2,97.7,56.5,No,Master,No,58.724291102991614,62.1761778734443,53.68182405589802
S12926,9.8,101.9,78.1,No,Master,No,77.90869358767921,84.81368165973264,82.48086777332738
S12927,16.7,71.3,55.4,No,Doctorate,No,62.13336500700573,54.47906599525133,52.21504920595772
S12928,11.9,88.2,76.2,Yes,Associate,No,78.06561198545505,79.50693921406362,79.9420464860447
S12929,2.6,44.9,76.9,No,Associate,Yes,69.50663201844851,69.37968372948772,80.85797128803532
S12930,-1.1,40.0,62.3,Yes,Bachelor,No,51.15161679635009,53.557740880650314,61.3919949291649
S12931,9.962744375740034,97.4,76.5,No,High School,No,72.90263807831032,82.09797668286122,80.32222186881066
S12932,6.9,14.5,64.3,Yes,Bachelor,No,61.174462896531736,49.16766236612968,64.05901467145215
S12933,14.7,61.3,53.8,Yes,High School,No,58.51579600500083,50.36337049303923,50.079550682340006
S12934,10.0,88.5,61.7,Yes,Doctorate,Yes,61.655645338552134,65.0845345882237,60.599699430020685
S12935,15.7,79.4,53.3,Yes,High School,,58.96844249049254,54.40310726256928,49.404638296284475
S12936,3.4,18.3,77.2,No,Associate,Yes,70.57583472148683,63.0188547427049,81.26775860065713
S12937,14.8,85.5,72.1,No,Master,Yes,76.92632192190223,74.72829058311808,74.46961274404933
S12938,13.6,57.8,88.2,,Master,No,91.8049457671546,83.89355658230022,95.93208160688339
S12939,-0.1,77.4,64.1,No,Doctorate,Yes,54.00882944284401,64.70407735358569,63.79105887631522
S12940,16.6,62.5,70.9,Yes,Associate,Yes,77.51308920630387,67.7800023136599,72.87797269681339
S12941,10.5,61.2,69.6,No,Bachelor,Yes,70.06729245883176,66.13906243867083,71.13557213308758
S12942,12.0,39.0,73.1,Yes,Bachelor,,75.06022251934252,64.10184869280745,75.80915240183923
S12943,5.7,67.8,71.7,No,Bachelor,No,67.37551943785789,69.90485749321624,73.93833438347578
S12944,16.4,99.7,53.8,No,High School,No,60.176235064609855,59.98094383442216,50.05808494472772
S12945,4.1,66.5,67.1,No,,Yes,61.170738353805646,64.98681968718705,67.80824615791447
S12946,14.2,67.5,65.6,No,High School,Yes,69.76046009186973,63.71404735176985,65.8038871944098
S12947,14.1,60.9,98.3,No,Associate,Yes,100.0,94.7774560068704,100.0
S12948,5.1,49.3,65.44010682523813,No,Doctorate,Yes,60.56926968437702,59.00952024227356,56.86299410968326
S12949,19.9,55.0,76.9,Yes,Associate,No,86.81686799711288,71.91108767286427,80.87364309207702
S12950,11.2,79.4,88.1,Yes,Master,No,89.2576424010876,89.20789237400864,95.8057041403636
S12951,13.3,124.2,51.4,No,Bachelor,Yes,54.66946305135512,63.69623561543719,46.8632000811759
S12952,2.4,75.27632340559882,97.6,No,Master,No,89.96439602332121,100.0,100.0
S12953,20.6,87.4,67.9,Yes,Associate,No,78.48865001504282,71.00019168010758,68.85900210888774
S12954,3.9,114.8,62.2,No,High School,Yes,56.077215298874556,72.15748003368566,61.266193315798276
S12955,15.1,84.4,66.8,No,Master,,71.92443216382965,69.13964171069577,67.38932132549861
S12956,5.0,96.5,68.2,Yes,High School,No,63.226141410341526,73.57313957499568,69.26404141910929
S12957,6.9,79.3,69.0,Yes,Master,Yes,65.90505598576159,70.069624850245,70.34280946302934
S12958,13.9,84.0,47.7,Yes,High School,Yes,51.64377021942724,49.960111585172505,41.927214284790004
S12959,15.1,46.8,72.2,No,Associate,,77.33776356837579,65.15746936431891,74.59022607725097
S12960,3.6,68.8,39.5,Yes,Master,Yes,33.14357875442949,37.95014862347173,30.985620548452818
S12961,15.5,63.8,59.0,Yes,Associate,No,64.45236084528497,56.19038156324218,56.993607356393554
S12962,15.2,62.7,60.1,No,High School,Yes,65.32490247566597,57.025176619613106,58.46785496372782
S12963,5.3,61.5,66.1,No,Bachelor,Yes,61.410232955775534,62.73170138495381,66.4744954020735
S12964,18.0,103.6,64.1,No,Master,No,72.09323796795555,71.25505247461227,63.80700690224186
S12965,2.7,67.6,69.3,Yes,High School,No,62.01571185875981,67.45729236296783,70.7331896097944
S12966,6.9,72.1,45.2,Yes,Doctorate,No,42.07613708611193,44.47770553996553,38.59301671990621
S12967,12.4,120.3,65.6,Yes,Bachelor,No,67.99501312045994,76.92370097466979,65.80849361230577
S12968,5.7,90.5,65.44010682523813,Yes,High School,No,61.1722754017251,69.31739673262379,61.02597922508856
S12969,11.3,75.2,69.8,Yes,Doctorate,Yes,71.1190954283967,69.83980341308572,71.40639542765878
S12970,11.2,96.2,91.5,No,Associate,No,92.70538039401647,96.79194719790436,100.0
S12971,9.1,61.6,66.8,Yes,Master,Yes,65.8646286503864,63.45444147703658,67.38414556257885
S12972,14.2,66.5,88.7,,Doctorate,Yes,92.8620026929528,86.57670612642984,96.58394895437193
S12973,8.9,67.8,69.0,Yes,Master,No,67.8581960367118,67.19168834521805,70.33292515283497
S12974,11.2,80.0,55.3,,High School,No,56.457705344069026,56.547775281032266,52.07928944146399
S12975,15.7,84.3,68.5,No,Associate,No,74.23235938743952,70.83356792945112,69.68285498668865
S12976,14.0,56.0,34.4,Yes,High School,,38.3534310501292,29.653928305099356,24.184955424846546
S12977,13.9,83.1,68.8,No,Associate,Yes,72.73008645407104,70.8349431747875,70.07700710299306
S12978,4.3,87.1,84.1,Yes,High School,Yes,78.3541019889161,87.12226959945409,90.47819605517685
S12979,12.6,65.6,50.1,Yes,Bachelor,No,52.72396287750661,47.761500297983446,45.12883648103148
S12980,5.6,71.7,81.4,No,Associate,No,77.00750604515248,80.57236293301273,86.85151152300503
S12981,3.6,52.3,51.5,Yes,Doctorate,Yes,45.09292510110987,45.81524530352431,47.00137277159301
S12982,9.6,44.8,63.0,No,Master,No,62.64146826857516,55.45542820162714,62.33127264079496
S12983,5.5,52.1,49.2,No,High School,No,44.67852406674206,43.46439172768362,43.92483847693578
S12984,14.0,89.4,65.2,No,High School,No,69.15308859419989,68.80318485702784,65.28104215870195
S12985,14.1,75.27632340559882,100.0,No,Master,Yes,100.0,100.0,100.0
S12986,0.5,113.6,56.3,Yes,Doctorate,Yes,46.78686881784279,65.93772132464979,53.39870733999966
S12987,5.9,75.8,65.44010682523813,No,High School,No,61.29859412735368,65.63148937158904,64.66609235969392
S12988,2.7,75.27632340559882,65.4,No,Associate,No,58.10106664041001,65.65854967011136,65.52131429201927
S12989,7.7,81.7,63.0,Yes,Bachelor,Yes,60.686853617035545,64.6857210134055,62.33123768039593
S12990,12.3,53.7,82.2,Yes,Bachelor,No,84.47587834934413,76.86520303736708,87.92198766892074
S12991,8.8,93.1,55.7,No,Doctorate,Yes,54.488559509108065,60.21702437546969,52.59867219953799
S12992,7.1,82.6,70.0,Yes,Bachelor,Yes,67.05120379666432,71.91042305633972,71.65099806745731
S12993,16.5,56.1,59.2,Yes,Master,No,65.70088263406569,54.46319885517079,57.273799304012904
S12994,-1.5,82.4,89.2,Yes,Master,Yes,77.67571413701856,91.05836508775218,97.25058866510275
S12995,9.962744375740034,90.2,68.9,Yes,Bachelor,,75.08435946759113,72.69231233375325,70.19840379828277
S12996,7.3,48.4,67.2,No,High School,No,64.47855853422257,60.542711236955796,67.93439259589184
S12997,9.6,96.1,75.9,Yes,Associate,,75.50945494943606,81.18652206295458,79.52425126980874
S12998,7.4,66.0,86.9,No,High School,Yes,84.26318331139946,84.64878845062474,94.18488129586977
S12999,17.7,13.6,80.4,Yes,Bachelor,Yes,88.11444052769559,65.04837036628639,85.52205416018327
S13000,3.8,94.4,78.2,Yes,Master,Yes,72.04510751597371,83.05981789021604,82.60549726731256
S13001,10.1,101.9,83.9,No,,Yes,83.95868184860969,90.61367312787327,90.20872277115403
S13002,12.6,52.5,65.1,,Master,Yes,67.73719325929997,59.48227090339375,65.13765631314554
S13003,1.9,41.6,96.0,Yes,High School,No,87.94498616057416,87.64494583783852,100.0
S13004,5.4,101.6,77.7,No,,Yes,73.10050914776923,84.33929246549934,81.94809155914965
S13005,9.3,62.7,73.6,Yes,Bachelor,Yes,72.85910733250884,70.51319302415385,76.47080842329032
S13006,5.6,75.27632340559882,63.5,Yes,Associate,Yes,59.06667482657812,70.22441243751369,63.01492045706978
S13007,5.9,75.27632340559882,42.7,Yes,Associate,,38.622041143904255,33.740190724309294,35.263818370522195
S13008,8.3,103.1,66.2,No,Bachelor,Yes,64.45068668461782,73.22578060133246,66.59077828846472
S13009,13.2,96.5,52.1,Yes,Associate,Yes,55.34790665823087,57.46676147688593,47.81242782743476
S13010,9.962744375740034,85.8,58.4,Yes,Bachelor,Yes,56.686411115609275,61.102817882754806,56.190627671486176
S13011,15.4,34.9,67.0,Yes,High School,,72.39213097236473,56.97871050592287,67.66813064507322
S13012,5.0,67.8,85.4,No,Associate,Yes,80.41121108670323,83.58796701582509,92.1882728113794
S13013,3.7,95.2,63.3,No,High School,No,57.040388697632736,68.3375634647884,62.71816358394739
S13014,19.6,41.3,50.4,Yes,Doctorate,No,60.03172702860567,41.965006471849826,45.53532346333945
S13015,6.7,64.6,43.5,No,Associate,No,40.21020936167244,40.88826311787662,36.32716295107047
S13016,3.4,82.9,65.44010682523813,No,High School,No,58.88554678987733,67.42235151635718,60.08164219235026
S13017,1.3,51.8,97.3,Yes,Doctorate,Yes,88.58973029114085,91.50513506482935,100.0
S13018,15.4,101.0,56.5,Yes,Associate,No,61.87551726904469,63.00251138272503,53.68293291696503
S13019,8.3,97.1,38.3,No,Associate,No,36.5934774266997,43.81303709392835,29.394594119226888
S13020,8.7,79.8,69.5,No,Master,No,68.231451324668,70.71095496863431,71.00050523406874
S13021,9.2,83.7,56.0,Yes,Doctorate,,55.2039914420668,58.17012879044596,52.99627232450336
S13022,15.1,64.2,64.7,Yes,High School,Yes,69.7647144233489,61.99763022685289,64.61616419981965
S13023,9.1,86.8,78.3,No,Doctorate,,77.4023508301204,81.24853998891396,82.71935225220741
S13024,21.7,63.0,83.5,No,Bachelor,Yes,95.22026889416313,80.5114024499798,89.67166822208345
S13025,10.7,71.1,63.6,No,Bachelor,Yes,64.26880287027114,62.61609375563609,63.12737693873519
S13026,15.3,65.2,70.1,No,High School,No,75.4089238347916,67.63795564448358,71.81081098863665
S13027,14.0,103.7,84.8,No,Master,No,88.82619928952204,91.97762785158241,91.39658208779763
S13028,9.8,99.1,53.4,No,,Yes,53.21776339870981,59.43529340144313,49.526202851392846
S13029,7.1,54.9,46.1,Yes,Bachelor,Yes,43.16514506989768,41.082773037129414,39.79173112728886
S13030,11.7,101.8,72.4,Yes,Master,Yes,74.05981964283278,79.0881230188987,74.8705090023392
S13031,12.6,59.0,49.6,Yes,Master,No,52.15049365603637,45.60991026883083,44.47029675952392
S13032,7.1,112.1,58.5,No,Associate,No,55.637069759367364,67.76434996026963,56.33186379375044
S13033,10.8,106.4,65.1,No,Doctorate,Yes,65.93169432975327,72.95475293868327,65.12999931552339
S13034,16.2,118.9,68.1,Yes,Associate,Yes,74.28102489129797,79.06386162155437,69.13111244561465
S13035,9.962744375740034,80.9,60.7,Yes,Doctorate,Yes,71.0497386953484,62.16472545752704,59.26185539482517
S13036,14.3,69.4,79.9,Yes,Bachelor,Yes,84.17184660174712,78.49755791376985,84.87800181178929
S13037,19.3,68.9,63.8,Yes,Associate,No,73.11379843190142,62.28618361431794,63.41523457175693
S13038,6.9,82.5,40.5,No,High School,Yes,37.35312894396772,42.37590906339692,32.33169507810747
S13039,13.5,54.7,68.4,No,High School,No,71.90941126029648,63.32991238884124,69.54575623528653
S13040,16.7,26.8,67.3,No,Associate,Yes,73.99259754290635,55.25183448447238,68.05276638923755
S13041,5.5,67.0,60.6,Yes,Doctorate,Yes,56.11833333514002,58.60167829714054,59.14246849879549
S13042,7.6,75.8,61.4,Yes,Bachelor,No,58.97204943977495,61.60463956838159,60.19699041465074
S13043,18.7,86.1,57.6,No,Doctorate,No,66.28952380917625,60.37763267989035,55.122086794446155
S13044,5.1,82.9,52.2,No,Doctorate,Yes,47.32450572106531,54.18612205087976,47.92769250751585
S13045,3.3,77.8,87.6,Yes,Associate,No,80.89434983672145,88.30413675882068,95.12633544525681
S13046,17.6,98.4,74.4,No,Doctorate,No,82.03990786819756,80.24735434482847,77.52655152394125
S13047,16.0,57.5,75.2,No,Bachelor,Yes,81.1838161249022,70.83688908926399,78.59352878474883
S13048,12.2,150.0,65.44010682523813,No,Associate,Yes,67.60070804515698,62.079984302206356,64.34415524788751
S13049,9.8,117.2,65.44010682523813,Yes,Doctorate,Yes,65.211553052009,75.98597966364079,60.98308059267706
S13050,7.8,11.3,19.5,No,Master,Yes,17.30737747197509,3.5811534099831555,4.345550368876413
S13051,11.4,97.4,82.2,No,,Yes,83.60974436904526,87.79515910975555,87.91694987861115
S13052,17.9,86.3,96.0,No,Bachelor,Yes,100.0,98.81704921921376,100.0
S13053,11.2,75.0,44.7,No,Associate,No,45.892830630710385,44.693082278863464,37.93214583039574
S13054,20.8,92.9,35.5,Yes,Doctorate,,46.33479633623483,39.9808533250219,25.66392160473085
S13055,5.5,89.4,74.8,No,Master,Yes,70.31029007179885,78.39246339793559,78.07405256760698
S13056,9.9,45.8,91.9,No,Doctorate,Yes,91.80159622835866,84.60350299858395,100.0
S13057,8.1,55.5,53.7,No,Doctorate,Yes,51.83470666168043,48.8303944905739,49.93604252567749
S13058,4.6,65.4,94.4,No,Doctorate,Yes,88.97429228418834,91.99659051575281,100.0
S13059,9.2,32.6,72.4,No,Doctorate,Yes,71.63458133495173,61.7937146820445,74.86207701853942
S13060,12.1,74.8,27.6,Yes,Doctorate,No,29.6866465083022,27.55679646810071,15.128772069867647
S13061,12.6,87.8,82.3,Yes,Associate,Yes,84.92115089976015,85.48756486966838,88.06711808151523
S13062,20.9,98.3,61.3,Yes,High School,No,72.15226089472277,67.12866139166144,60.062328815892364
S13063,12.3,76.6,63.1,,Bachelor,No,65.4223373486178,63.4898484741398,62.4513596709273
S13064,15.8,60.0,60.9,No,Doctorate,Yes,66.65068401839808,57.152149248253224,59.54546580971704
S13065,9.962744375740034,79.5,66.2,Yes,High School,No,66.53047123149489,67.32002383367725,66.6114318785291
S13066,18.4,73.4,52.2,Yes,High School,No,60.59027800226298,51.80635889830625,47.92513844048359
S13067,22.0,90.7,47.5,Yes,Associate,No,59.492246427940344,51.425406565337525,41.65867931427417
S13068,12.7,74.1,74.1,No,Master,No,76.75542565487974,73.87309324615597,77.12046760680417
S13069,5.0,92.8,46.7,Yes,Doctorate,,41.7367049227421,51.147277011507015,40.59411608791157
S13070,7.3,69.8,48.9,Yes,Master,Yes,46.15597488611416,47.59289487585336,43.54582450006861
S13071,11.4,100.8,35.3,No,Doctorate,No,36.70967151602581,41.751132430892284,25.393214943808182
S13072,12.3,78.6,79.1,Yes,Associate,Yes,81.38249017625323,79.98772245761938,83.78673698687035
S13073,9.962744375740034,63.0,100.0,Yes,Master,No,100.0,97.01056268844061,100.0
S13074,9.962744375740034,68.3,44.9,Yes,Doctorate,Yes,47.2009884061502,43.234324064909565,38.209635876405805
S13075,10.0,89.5,54.0,No,Bachelor,No,54.0349245812797,57.63521384473416,50.34694193647731
S13076,6.8,75.27632340559882,64.8,No,Bachelor,No,61.619007793989354,58.446376311983144,64.7378805702952
S13077,12.0,72.4,77.3,Yes,Master,No,79.30569130632115,76.65227805010281,81.40928474015412
S13078,19.3,96.4,63.9,No,Bachelor,No,73.17493678740328,69.24603147068581,63.536005296733585
S13079,15.1,85.3,89.7,Yes,Bachelor,No,94.79964302713877,92.28442558144464,97.92769723127613
S13080,12.7,52.0,53.8,Yes,Associate,No,56.47351974818099,48.04594077822139,50.05801973847499
S13081,15.1,81.2,65.1,Yes,High School,No,70.24783461911375,66.6562025861814,65.11986258182611
S13082,8.1,48.2,65.6,No,Doctorate,Yes,63.74467985549573,58.889976445320286,65.78814626067823
S13083,7.5,78.7,38.7,Yes,Master,Yes,36.1586742695834,39.63270846585106,29.93150007449714
S13084,6.3,102.6,63.1,No,Bachelor,Yes,59.36107447817009,69.99923859177515,62.469778251081166
S13085,9.4,76.5,69.7,Yes,Master,Yes,69.07356688615282,70.06700066236878,71.25194359425038
S13086,7.9,52.4,42.4,Yes,Master,Yes,40.289970516454595,36.74044101130242,34.85937460819696
S13087,16.0,71.2,53.8,No,High School,Yes,59.84137370326069,52.84505289811952,50.07566032721681
S13088,7.6,78.9,92.3,Yes,Master,Yes,89.92338291158906,93.27233643634904,100.0
S13089,6.0,96.8,53.8,Yes,Associate,Yes,49.78639141887542,59.260526995421834,50.05485948454415
S13090,19.7,96.7,66.9,Yes,Associate,No,76.61288589415317,72.31564156770052,67.52824640960091
S13091,7.7,53.2,60.4,No,Doctorate,Yes,58.14312384459328,54.95381664490696,58.8788690860495
S13092,10.8,68.5,55.7,Yes,High School,Yes,56.46764228625176,54.07955902562945,52.59879691129151
S13093,12.3,82.9,47.0,Yes,High School,No,49.25661412371706,48.96834305433223,41.009733235001754
S13094,4.3,62.9,65.44010682523813,No,Associate,Yes,59.75664123063406,62.416261611762046,67.25624025760419
S13095,16.2,85.0,51.0,Yes,,,57.17741884751535,53.49191607352329,46.33787626238945
S13096,13.2,48.0,58.8,Yes,High School,Yes,61.98559520205613,52.05984464296009,56.74203573304048
S13097,17.8,80.2,83.5,Yes,High School,Yes,91.2919200594039,84.80702117866112,89.65405500809796
S13098,6.6,95.5,51.7,Yes,Bachelor,,48.3038903139095,56.83660480602701,47.271191697283726
S13099,10.5,76.1,82.2,Yes,High School,,82.69562896238081,82.46975211191462,87.93136087742158
S13100,10.2,78.5,58.2,No,Bachelor,Yes,58.39677877497098,59.07869882648001,55.91696140987091
S13101,11.3,91.9,61.9,No,Master,Yes,63.21944247175011,66.12154268181402,60.85810940457928
S13102,2.7,66.1,71.9,No,High School,No,64.6269262571142,69.679479687368,74.21007664051643
S13103,10.6,87.4,43.8,Yes,,Yes,44.35418189346111,46.91017366650365,36.7465514411291
S13104,2.9,74.4,75.8,No,Bachelor,Yes,68.66768044288128,75.64719698609028,79.41157074343216
S13105,11.8,56.8,65.44010682523813,Yes,Associate,No,67.23177718122274,60.89965169096012,60.45715330229266
S13106,-0.6,93.0,67.7,No,Doctorate,Yes,57.0567543774074,72.21156178033893,68.60143337636866
S13107,9.962744375740034,75.27632340559882,47.4,Yes,Bachelor,No,38.14206582854707,54.40462513491631,41.54011903866111
S13108,14.1,98.2,70.5,Yes,Associate,Yes,74.59274358219999,76.29260973725592,72.33198725010041
S13109,7.3,93.0,44.1,Yes,Associate,No,41.36580772402609,48.611277744330344,37.12583732314965
S13110,5.1,85.2,56.5,No,,No,51.5607096318388,59.05323595664521,53.68228875290959
S13111,16.4,82.3,56.8,Yes,Doctorate,Yes,63.15422810537774,58.614733390973235,54.05051638976976
S13112,11.6,73.1,72.7,No,Doctorate,No,74.33813108664208,72.2309000230857,75.25291319470728
S13113,9.962744375740034,61.7,65.44010682523813,Yes,Master,,69.80055780290705,62.12699711329216,72.65141585259794
S13114,9.2,33.7,58.1,Yes,Doctorate,No,57.26878963839585,47.7705265487462,55.78354274108947
S13115,23.4,43.7,59.7,Yes,Doctorate,No,73.09814346950002,51.86321137669587,57.94798657145169
S13116,7.0,75.3,54.2,Yes,Bachelor,No,51.177430697201025,54.272887609704,50.58525465709937
S13117,18.7,49.5,88.4,No,Doctorate,Yes,97.12247774679945,82.0180350220264,96.20652854683057
S13118,9.7,83.3,60.8,,High School,Yes,60.493169799500436,62.870462446061985,59.39533717402446
S13119,1.7,109.9,72.0,No,Doctorate,Yes,63.727448025436274,80.73694268773039,74.32750818793168
S13120,9.962744375740034,10.5,70.6,No,Bachelor,Yes,73.01424372874054,54.473469055030804,72.48138254633353
S13121,11.6,55.6,52.8,Yes,Master,No,54.37381280727582,47.937523255088166,48.74302518369036
S13122,4.7,118.7,73.2,No,Master,Yes,67.94339092880385,84.12939304427871,75.92371720876598
